990232,1,0,0,0,0,0,(),プロデューサー,,
990232,1,0,0,0,0,0,(),制作,,

990234,1,0,0,0,0,0,(),隣の駅,,
990234,1,0,0,0,0,0,(),隣接駅,,
990234,1,0,0,0,0,0,(),次の駅,,
990234,1,0,0,0,0,0,(),前の駅,,

990235,1,0,0,0,0,0,(),上部組織,,
990235,1,0,0,0,0,0,(),親会社,,

990236,1,0,0,0,0,0,(),所有者,,
990236,1,0,0,0,0,0,(),所有組織,,
990236,1,0,0,0,0,0,(),所有権者,,
990236,1,0,0,0,0,0,(),持主,,
990236,1,0,0,0,0,0,(),オーナー,,
990236,1,0,0,0,0,0,(),飼い主,,
990236,1,0,0,0,0,0,(),持ち主,,
990236,1,0,0,0,0,0,(),筆頭株主,,

990238,1,0,0,0,0,0,(),組織形態,,
990238,1,0,0,0,0,0,(),法人格,,

990239,1,0,0,0,0,0,(),分類,,
990239,1,0,0,0,0,0,(),種類,,
990239,1,0,0,0,0,0,(),部類,,
990239,1,0,0,0,0,0,(),形式,,

990240,1,0,0,0,0,0,(),職業,,
990240,1,0,0,0,0,0,(),職種,,
990240,1,0,0,0,0,0,(),職名,,
990240,1,0,0,0,0,0,(),仕事,,

990241,1,0,0,0,0,0,(),受賞・受章,,
990241,1,0,0,0,0,0,(),受賞歴,,
990241,1,0,0,0,0,0,(),受章歴,,
990241,1,0,0,0,0,0,(),受賞,,
990241,1,0,0,0,0,0,(),受章,,
990241,1,0,0,0,0,0,(),賞,,
990241,1,0,0,0,0,0,(),章,,
990241,1,0,0,0,0,0,(),表彰,,
990241,1,0,0,0,0,0,(),名誉称号,,

990243,1,0,0,0,0,0,(),前,,
990243,1,0,0,0,0,0,(),前巻,,
990243,1,0,0,0,0,0,(),前作,,
990243,1,0,0,0,0,0,(),前項,,
990243,1,0,0,0,0,0,(),先代,,

990244,1,0,0,0,0,0,(),著者,,
990244,1,0,0,0,0,0,(),著作者,,
990244,1,0,0,0,0,0,(),作者,,

990245,1,0,0,0,0,0,(),録音スタジオ,,
990245,1,0,0,0,0,0,(),録音施設,,

990246,1,0,0,0,0,0,(),デザイン,,
990246,1,0,0,0,0,0,(),設計者,,
990246,1,0,0,0,0,0,(),デザイナー,,
990246,1,0,0,0,0,0,(),デザイナ,,
990246,1,0,0,0,0,0,(),設計,,
990246,1,0,0,0,0,0,(),意匠,,
990246,1,0,0,0,0,0,(),設計者,,

990247,1,0,0,0,0,0,(),次,,
990247,1,0,0,0,0,0,(),次巻,,
990247,1,0,0,0,0,0,(),次作,,
990247,1,0,0,0,0,0,(),次項,,
990247,1,0,0,0,0,0,(),後継,,

990248,1,0,0,0,0,0,(),読者層,,
990248,1,0,0,0,0,0,(),ターゲット,,

990249,1,0,0,0,0,0,(),ジャンル,,
990249,1,0,0,0,0,0,(),蕓風,,

990251,1,0,0,0,0,0,(),配偶者,,
990251,1,0,0,0,0,0,(),夫,,
990251,1,0,0,0,0,0,(),妻,,

990253,1,0,0,0,0,0,(),出身校,,
990253,1,0,0,0,0,0,(),出身大学,,
990253,1,0,0,0,0,0,(),卒業校,,
990253,1,0,0,0,0,0,(),出身学校,,
990253,1,0,0,0,0,0,(),母校,,
990253,1,0,0,0,0,0,(),学歴,,

990254,1,0,0,0,0,0,(),管理者,,
990254,1,0,0,0,0,0,(),管理機関,,
990254,1,0,0,0,0,0,(),担当機関,,
990254,1,0,0,0,0,0,(),キュレーター,,

990255,1,0,0,0,0,0,(),作曲者,,
990255,1,0,0,0,0,0,(),作曲,,

990256,1,0,0,0,0,0,(),作詞者,,
990256,1,0,0,0,0,0,(),作詞,,

990258,1,0,0,0,0,0,(),道路番号,,
990258,1,0,0,0,0,0,(),路線番号,,
